1415,endif,,
1427,ifdef,PNG_COLORSPACE_SUPPORTED,
1437,endif,,
1470,ifdef,PNG_STDIO_SUPPORTED,
1538,endif,,/* STDIO */
1607,ifdef,PNG_HANDLE_AS_UNKNOWN_SUPPORTED,
1634,,#        ifdef PNG_READ_iCCP_SUPPORTED,
1636,,#        endif,
1653,,#  define PNG_SKIP_CHUNKS(p) png_image_skip_unused_chunks(p),
1654,else,,
1655,,#  define PNG_SKIP_CHUNKS(p) ((void)0),
1656,endif,,/* HANDLE_AS_UNKNOWN */
1662,define,PNG_DIV51(v8) (((v8) * 5 + 130) >> 8),
1714,ifdef,__GNUC__,
1718,endif,,
1877,,#     ifdef PNG_FORMAT_AFIRST_SUPPORTED,
1880,,#     else,
1881,,#        define afirst 0,
1882,,#     endif,
1883,,#     ifdef PNG_FORMAT_BGR_SUPPORTED,
1885,,#     else,
1886,,#        define bgr 0,
1887,,#     endif,
1973,,#     ifdef afirst,
1974,,#        undef afirst,
1975,,#     endif,
1976,,#     ifdef bgr,
1977,,#        undef bgr,
1978,,#     endif,
2003,define,PNG_GRAY_COLORMAP_ENTRIES 256,
2058,define,PNG_GA_COLORMAP_ENTRIES 256,
2083,define,PNG_RGB_COLORMAP_ENTRIES 216,
2086,define,"PNG_RGB_INDEX(r,g,b) ((png_byte)(6 * (6 * PNG_DIV51(r) + PNG_DIV51(g)) + PNG_DIV51(b)))",
2320,ifdef,__COVERITY__,
2325,else,,
2327,endif,,
2452,ifdef,__COVERITY__,
2456,else,,
2458,endif,,
2890,ifdef,__GNUC__,
2893,endif,,
3585,,#           ifdef PNG_SIMPLIFIED_READ_AFIRST_SUPPORTED,
3589,,#           endif,
3661,ifdef,__GNUC__,
3664,endif,,
3886,ifdef,PNG_FORMAT_AFIRST_SUPPORTED,
3894,endif,,
3910,,#     ifdef PNG_FORMAT_BGR_SUPPORTED,
3924,,#     endif,
3926,,#     ifdef PNG_FORMAT_AFIRST_SUPPORTED,
3948,,#     endif,
4007,ifdef,PNG_FORMAT_BGR_SUPPORTED,
4010,endif,,
4012,ifdef,PNG_FORMAT_AFIRST_SUPPORTED,
4028,,#     endif,
4224,endif,,/* SIMPLIFIED_READ */
4225,endif,,/* READ */
